id,user,name,text,favourite_count,retweet,retweet_count,user_mentions,hashtags,created_at,location
1431008945565364224,HarYadi35528675,Har Yadi,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:41:34,Tangerang Banten
1431008863134920710,J0hnEDeaton1,KKKK,"RT @JohnEDeaton1: #XRPHolders are everywhere - a funny #truestory:

At a gas station near my my law firm a #Bitcoin ATM was installed. 👇 I…",0,True,266,"[{'screen_name': 'JohnEDeaton1', 'name': 'John E Deaton', 'id': 1079853966681346048, 'id_str': '1079853966681346048', 'indices': [3, 16]}]","[{'text': 'XRPHolders', 'indices': [18, 29]}, {'text': 'truestory', 'indices': [55, 65]}, {'text': 'Bitcoin', 'indices': [107, 115]}]",2021-08-26 21:41:14,
1431008863097180163,HisLordshib,Shibnanigans,"RT @IRONMANBSC: Our Biggest Giveaway Yet ! 300K in Tokens to One Lucky Winner! You have 12 Hours. Rules Apply:
☑️ Retweet 
☑️Join Our Teleg…",0,True,15,"[{'screen_name': 'IRONMANBSC', 'name': 'IRONMAN', 'id': 1426623179083194371, 'id_str': '1426623179083194371', 'indices': [3, 14]}]",[],2021-08-26 21:41:14,Probably using ShibaSwap
1431008739432177664,herbert_mamolo,Herbert mamolo,"RT @ProTheDoge: I believe in the next 5 years the Top 5 cryptocurrencies will be:

1. #Dogecoin
2. #Ethereum 
3. #Bitcoin
4. #Cardano 
5. #…",0,True,352,"[{'screen_name': 'ProTheDoge', 'name': 'SlumDOGE Millionaire', 'id': 1358176095850229761, 'id_str': '1358176095850229761', 'indices': [3, 14]}]","[{'text': 'Dogecoin', 'indices': [86, 95]}, {'text': 'Ethereum', 'indices': [99, 108]}, {'text': 'Bitcoin', 'indices': [113, 121]}, {'text': 'Cardano', 'indices': [125, 133]}]",2021-08-26 21:40:44,olongapo city philippines
1431008712072876032,razzbee008,aliyu abdulbaseed,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:40:38,nigeria
1431008590265978882,Deg_Akal_Singh,Phil Ellis,"RT @cryptonerd85: $QNT
when in doubt, zoom out..
Look at the bigger picture.

#QNT didn't come this far to be a mediocre..
Its here to be t…",0,True,13,"[{'screen_name': 'cryptonerd85', 'name': 'Crypto nerd ⭐', 'id': 933762169526734848, 'id_str': '933762169526734848', 'indices': [3, 16]}]","[{'text': 'QNT', 'indices': [78, 82]}]",2021-08-26 21:40:09,
1431008517830414340,Grow_mag,Grow,"Investors ages 18 to 34 are more than twice as likely as more experienced investors to own cryptocurrencies, the su… https://t.co/mSN1bBHKif",0,False,0,[],[],2021-08-26 21:39:52,United States
1431008481142837257,EbenezerEgyir18,Ebenezer Egyir,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:39:43,
1431008258089799683,MardoSoo,Mardo Soo,"RT @TheLTONetwork: The #LTO network has burned over $27.8 Million in $LTO  
Coming up to the 400M remaining tokens milestone!! 

Total burn…",0,True,63,"[{'screen_name': 'TheLTONetwork', 'name': 'LTO Network', 'id': 1350895477135454208, 'id_str': '1350895477135454208', 'indices': [3, 17]}]","[{'text': 'LTO', 'indices': [23, 27]}]",2021-08-26 21:38:50,
1431008124501172230,DtrmndSalmon,DeterminedSalmon,"Do not miss this event! 
#TikiToken #cryptocurrencies #Cryptocurency  #BSC #BSCGems #Binance #BinanceSmartChain… https://t.co/8ZMRNzfee1",1,False,0,[],"[{'text': 'TikiToken', 'indices': [25, 35]}, {'text': 'cryptocurrencies', 'indices': [36, 53]}, {'text': 'Cryptocurency', 'indices': [54, 68]}, {'text': 'BSC', 'indices': [70, 74]}, {'text': 'BSCGems', 'indices': [75, 83]}, {'text': 'Binance', 'indices': [84, 92]}, {'text': 'BinanceSmartChain', 'indices': [93, 111]}]",2021-08-26 21:38:18,Tiki Bar
1431007824117702657,AriyoDonnie,Donnie Gold Daniel Ariyo,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:37:06,
1431007519825178625,onyekaValentin4,onyeka Valentine,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:35:54,
1431007470990684161,LB_GMG,David Anate Bello,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:35:42,Nigeria
1431007214903439364,FemCoin_,FemCoin,"I believe in the next 5 years the Top 5 cryptocurrencies will be:

1. #Femcoin
2. #Ethereum 
3. #Bitcoin 
4. #Dogecoin
5. #XRP",2,False,0,[],"[{'text': 'Femcoin', 'indices': [70, 78]}, {'text': 'Ethereum', 'indices': [82, 91]}, {'text': 'Bitcoin', 'indices': [96, 104]}, {'text': 'Dogecoin', 'indices': [109, 118]}, {'text': 'XRP', 'indices': [122, 126]}]",2021-08-26 21:34:41,
1431007147379331074,God_Lorka,Crypto Lorka,"RT @IRONMANBSC: Our Biggest Giveaway Yet ! 300K in Tokens to One Lucky Winner! You have 12 Hours. Rules Apply:
☑️ Retweet 
☑️Join Our Teleg…",0,True,15,"[{'screen_name': 'IRONMANBSC', 'name': 'IRONMAN', 'id': 1426623179083194371, 'id_str': '1426623179083194371', 'indices': [3, 14]}]",[],2021-08-26 21:34:25,
1431007080534601728,kamehameclubb,Crypto Buffett ✌🏻,#Cardano !!! That’s it 🔥🙌🏻 #cryptocurrencies #CryptoNews #Bitcoin @Gemini @PayPal @Tesla @Apple https://t.co/Ft50uSANUz,3,False,0,"[{'screen_name': 'Gemini', 'name': 'Gemini', 'id': 2815661158, 'id_str': '2815661158', 'indices': [66, 73]}, {'screen_name': 'PayPal', 'name': 'PayPal', 'id': 30018058, 'id_str': '30018058', 'indices': [74, 81]}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': 13298072, 'id_str': '13298072', 'indices': [82, 88]}, {'screen_name': 'Apple', 'name': 'Apple', 'id': 380749300, 'id_str': '380749300', 'indices': [89, 95]}]","[{'text': 'Cardano', 'indices': [0, 8]}, {'text': 'cryptocurrencies', 'indices': [27, 44]}, {'text': 'CryptoNews', 'indices': [45, 56]}, {'text': 'Bitcoin', 'indices': [57, 65]}]",2021-08-26 21:34:09,"California, USA"
1431006937202798598,LightningPayBil,#Help Me Pay My Bills,https://t.co/0FjvSifdW4 Exchange #ETH reserves show downfall after a 26% drop in 2021 https://t.co/PEvSF8CKfw… https://t.co/7EypULfUgW,0,False,0,[],"[{'text': 'ETH', 'indices': [33, 37]}]",2021-08-26 21:33:35,Global
1431006658428276737,Hazel66062075,Hazel,RT @Livetradingnews: Trading GBITS on #PancakeSwap  #memes #dogecoin #bitcoin #NFT #blockchain #cryptocurrencies #stocks #meme #stocks $NEG…,0,True,247,"[{'screen_name': 'Livetradingnews', 'name': 'Live Trading News🍥', 'id': 28803148, 'id_str': '28803148', 'indices': [3, 19]}]","[{'text': 'PancakeSwap', 'indices': [38, 50]}, {'text': 'memes', 'indices': [52, 58]}, {'text': 'dogecoin', 'indices': [59, 68]}, {'text': 'bitcoin', 'indices': [69, 77]}, {'text': 'NFT', 'indices': [78, 82]}, {'text': 'blockchain', 'indices': [83, 94]}, {'text': 'cryptocurrencies', 'indices': [95, 112]}, {'text': 'stocks', 'indices': [113, 120]}, {'text': 'meme', 'indices': [121, 126]}, {'text': 'stocks', 'indices': [127, 134]}]",2021-08-26 21:32:28,
1431006537804394497,cryptoalerts911,CRYPTO911,Bitcoin Supply On Crypto Exchanges Begins to Drop as BTC Reclaims $33k || #CryptoNews #cryptocurrencies https://t.co/r9TUoSOJ2y,0,False,0,[],"[{'text': 'CryptoNews', 'indices': [74, 85]}, {'text': 'cryptocurrencies', 'indices': [86, 103]}]",2021-08-26 21:32:00,
1431006476227678208,kellysiqili,Kelly Crypto,"#CRYPTOCURRENCIES are MOVING! Try https://t.co/1fbsW58g32 to scan for #altcoin and #bitcoin movements.

#BTC #ETH… https://t.co/Jmu2XM0R3h",0,False,0,[],"[{'text': 'CRYPTOCURRENCIES', 'indices': [0, 17]}, {'text': 'altcoin', 'indices': [70, 78]}, {'text': 'bitcoin', 'indices': [83, 91]}, {'text': 'BTC', 'indices': [104, 108]}, {'text': 'ETH', 'indices': [109, 113]}]",2021-08-26 21:31:45,
1431006378181730304,MiguelG90160319,Miguel Gomez,RT @Livetradingnews: Trading GBITS on #PancakeSwap  #memes #dogecoin #bitcoin #NFT #blockchain #cryptocurrencies #stocks #meme #stocks $NEG…,0,True,247,"[{'screen_name': 'Livetradingnews', 'name': 'Live Trading News🍥', 'id': 28803148, 'id_str': '28803148', 'indices': [3, 19]}]","[{'text': 'PancakeSwap', 'indices': [38, 50]}, {'text': 'memes', 'indices': [52, 58]}, {'text': 'dogecoin', 'indices': [59, 68]}, {'text': 'bitcoin', 'indices': [69, 77]}, {'text': 'NFT', 'indices': [78, 82]}, {'text': 'blockchain', 'indices': [83, 94]}, {'text': 'cryptocurrencies', 'indices': [95, 112]}, {'text': 'stocks', 'indices': [113, 120]}, {'text': 'meme', 'indices': [121, 126]}, {'text': 'stocks', 'indices': [127, 134]}]",2021-08-26 21:31:22,
1431006330135924744,DiamondHandsFr1,DiamondHandsFrank,"RT @ProTheDoge: I believe in the next 5 years the Top 5 cryptocurrencies will be:

1. #Dogecoin
2. #Ethereum 
3. #Bitcoin
4. #Cardano 
5. #…",0,True,352,"[{'screen_name': 'ProTheDoge', 'name': 'SlumDOGE Millionaire', 'id': 1358176095850229761, 'id_str': '1358176095850229761', 'indices': [3, 14]}]","[{'text': 'Dogecoin', 'indices': [86, 95]}, {'text': 'Ethereum', 'indices': [99, 108]}, {'text': 'Bitcoin', 'indices': [113, 121]}, {'text': 'Cardano', 'indices': [125, 133]}]",2021-08-26 21:31:10,
1431006285814710272,cryptominium,Cryptominium,"Introduce yourself to bitcoin and other cryptocurrencies, DiFi, and blockchain technologies. From informative guide… https://t.co/ec2A63naeN",0,False,0,[],[],2021-08-26 21:31:00,United States of America
1431006272833294337,LAadvocate1,LA-advocate,"RT @8bitNazar: Buy tickets gentlemen 🎫✈️🚀🌑
@syscoin NEVM - Smart Contracts, #zkrollups
#Syscoin Pali #cryptowallet
$sys + @Luxy_io 🧐
#nftco…",0,True,16,"[{'screen_name': '8bitNazar', 'name': 'Nazar', 'id': 1220417797634895875, 'id_str': '1220417797634895875', 'indices': [3, 13]}, {'screen_name': 'syscoin', 'name': 'Syscoin', 'id': 119060937, 'id_str': '119060937', 'indices': [43, 51]}, {'screen_name': 'Luxy_io', 'name': 'Luxy.io', 'id': 1387700538356035590, 'id_str': '1387700538356035590', 'indices': [122, 130]}]","[{'text': 'zkrollups', 'indices': [76, 86]}, {'text': 'Syscoin', 'indices': [87, 95]}, {'text': 'cryptowallet', 'indices': [101, 114]}]",2021-08-26 21:30:56,"California, USA"
1431006085264072708,btcsentimentCOM,btcsentiment,"🐋 #Crypto Whales vs. #Stablecoins 💵

🚨 Last 24 hours of #BTC-Exchange transactions 🚨

For clarification:
#Crypto ar… https://t.co/v3TTTsFyVm",0,False,0,[],"[{'text': 'Crypto', 'indices': [2, 9]}, {'text': 'Stablecoins', 'indices': [21, 33]}, {'text': 'BTC', 'indices': [56, 60]}, {'text': 'Crypto', 'indices': [105, 112]}]",2021-08-26 21:30:12,
1431005938970943497,Doms_Crypto,Dom's Crypto,"RT @Doms_Crypto: 🔥 Don‘t miss your own slot 🔥

#Bitcoin #BTC #bitcoins 
#ETH #Ethereum #CardanoADA #Cardano #XRP #XRPCommunity 
#cryptocurr…",0,True,1,"[{'screen_name': 'Doms_Crypto', 'name': ""Dom's Crypto"", 'id': 1192221279698505728, 'id_str': '1192221279698505728', 'indices': [3, 15]}]","[{'text': 'Bitcoin', 'indices': [47, 55]}, {'text': 'BTC', 'indices': [56, 60]}, {'text': 'bitcoins', 'indices': [61, 70]}, {'text': 'ETH', 'indices': [72, 76]}, {'text': 'Ethereum', 'indices': [77, 86]}, {'text': 'CardanoADA', 'indices': [87, 98]}, {'text': 'Cardano', 'indices': [99, 107]}, {'text': 'XRP', 'indices': [108, 112]}, {'text': 'XRPCommunity', 'indices': [113, 126]}]",2021-08-26 21:29:37,Schweiz
1431005901981368321,MiguelG90160319,Miguel Gomez,RT @GBIT_X: Trading GBITS on #PancakeSwap  #memes #dogecoin #bitcoin #NFT #blockchain #cryptocurrencies #stocks #meme #stocks $NEGG $MMAT $…,0,True,242,"[{'screen_name': 'GBIT_X', 'name': 'GBITS', 'id': 943689927400681472, 'id_str': '943689927400681472', 'indices': [3, 10]}]","[{'text': 'PancakeSwap', 'indices': [29, 41]}, {'text': 'memes', 'indices': [43, 49]}, {'text': 'dogecoin', 'indices': [50, 59]}, {'text': 'bitcoin', 'indices': [60, 68]}, {'text': 'NFT', 'indices': [69, 73]}, {'text': 'blockchain', 'indices': [74, 85]}, {'text': 'cryptocurrencies', 'indices': [86, 103]}, {'text': 'stocks', 'indices': [104, 111]}, {'text': 'meme', 'indices': [112, 117]}, {'text': 'stocks', 'indices': [118, 125]}]",2021-08-26 21:29:28,
1431005880259055621,Doms_Crypto,Dom's Crypto,"RT @Doms_Crypto: You would like to improve your trading strategy and spice up your profits?

Check out my new content ‚Trading Advices‘ to…",0,True,1,"[{'screen_name': 'Doms_Crypto', 'name': ""Dom's Crypto"", 'id': 1192221279698505728, 'id_str': '1192221279698505728', 'indices': [3, 15]}]",[],2021-08-26 21:29:23,Schweiz
1431005765477838850,AjeigbeFlorence,Ajeigbe Florence,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:28:55,
1431005654295121928,apst_tee,Omotoba Matthew Ibiwoye,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:28:29,"Minna, Niger State"
1431005429040091136,Alfie__0,🧠ALFIE🧠,@Yee_lmao11 @jesse_hodl @Sadokist I much prefer other cryptocurrencies and think many have better use cases than bi… https://t.co/8jnwGVLTaM,0,False,0,"[{'screen_name': 'Yee_lmao11', 'name': '-', 'id': 1255829990505164800, 'id_str': '1255829990505164800', 'indices': [0, 11]}, {'screen_name': 'jesse_hodl', 'name': 'Jesse', 'id': 464863228, 'id_str': '464863228', 'indices': [12, 23]}, {'screen_name': 'Sadokist', 'name': 'Matthew Trivett 🐺', 'id': 81089721, 'id_str': '81089721', 'indices': [24, 33]}]",[],2021-08-26 21:27:35,
1431005060369104897,AlBandit0,Tales From The Crypto,"🚨New #Token with a huge potential🚨

➡️Only Bull

🚀Fair launched today
🔒LP locked 2 years

CA: 0xb8eed5f413b639c0373… https://t.co/iJbuCI4sUs",3,False,1,[],"[{'text': 'Token', 'indices': [5, 11]}]",2021-08-26 21:26:07,
1431005000466042882,Babatun88333732,Babatunde Stephen,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:25:53,
1431004912696057863,chysohmmejeh,Wisdom Chisom,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:25:32,
1431004897915412482,HolyS99,HolyS,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:25:29,"Saki, Nigeria"
1431004001705762819,Kaspercinemato1,Crypto Traders Community,"RT @ProTheDoge: I believe in the next 5 years the Top 5 cryptocurrencies will be:

1. #Dogecoin
2. #Ethereum 
3. #Bitcoin
4. #Cardano 
5. #…",0,True,352,"[{'screen_name': 'ProTheDoge', 'name': 'SlumDOGE Millionaire', 'id': 1358176095850229761, 'id_str': '1358176095850229761', 'indices': [3, 14]}]","[{'text': 'Dogecoin', 'indices': [86, 95]}, {'text': 'Ethereum', 'indices': [99, 108]}, {'text': 'Bitcoin', 'indices': [113, 121]}, {'text': 'Cardano', 'indices': [125, 133]}]",2021-08-26 21:21:55,
1431003983041212419,AndrewGriUK,Andrew Griffiths,"🌟 SIGNAL #TRB #TRBUSDT :

▶ Buy At or Under 49.4

✅Target1= 49.72

✅Target2= 50.44

✅Target3= 51.18

⛔ Stop Loss= 4… https://t.co/yUQkd8fTRe",1,False,0,[],"[{'text': 'TRB', 'indices': [9, 13]}, {'text': 'TRBUSDT', 'indices': [14, 22]}]",2021-08-26 21:21:50,"Birmingham, England"
1431003923909943305,CharlesRivero02,Charles Rivero,"RT @josefcoap: I always feel that $eGLD daily chart is like looking at $BTC weekly chart.... just at x7 speed⚡️

#cryptocurrencies #investo…",0,True,46,"[{'screen_name': 'josefcoap', 'name': 'Jose Fco AP ⚡🌱', 'id': 2574310853, 'id_str': '2574310853', 'indices': [3, 13]}]","[{'text': 'cryptocurrencies', 'indices': [113, 130]}]",2021-08-26 21:21:36,
1431003803281731593,MoonManStan2,MoonManStan,"RT @IRONMANBSC: Our Biggest Giveaway Yet ! 300K in Tokens to One Lucky Winner! You have 12 Hours. Rules Apply:
☑️ Retweet 
☑️Join Our Teleg…",0,True,15,"[{'screen_name': 'IRONMANBSC', 'name': 'IRONMAN', 'id': 1426623179083194371, 'id_str': '1426623179083194371', 'indices': [3, 14]}]",[],2021-08-26 21:21:08,
1431003797866811396,wagner43625568,Wagner,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:21:06,Brasil-Pe
1431003654128119813,YuryIvanov8,Yury RODIONOV,"RT @ExchangeTimeX: New YouTube Video online! 📺
https://t.co/7FQo4UKmxC
The people behind TimeX: Andrey Petrushko.
Andrey is the COO at http…",0,True,4,"[{'screen_name': 'ExchangeTimeX', 'name': 'TimeX.io', 'id': 1177494517869506560, 'id_str': '1177494517869506560', 'indices': [3, 17]}]",[],2021-08-26 21:20:32,Беларусь
1431003575736471552,YuryIvanov8,Yury RODIONOV,"RT @ExchangeTimeX: Is fiat only a car? 🚗

Some crypto terminology for the newcomers. 👇

Purchase Bitcoin and other popular cryptocurrencies…",0,True,4,"[{'screen_name': 'ExchangeTimeX', 'name': 'TimeX.io', 'id': 1177494517869506560, 'id_str': '1177494517869506560', 'indices': [3, 17]}]",[],2021-08-26 21:20:13,Беларусь
1431003556065206274,YuryIvanov8,Yury RODIONOV,"RT @ExchangeTimeX: New YouTube Video online! 📺
https://t.co/e5KEZxxupO
The people behind TimeX: Lisa Burmistrova.
Lisa is in charge of mark…",0,True,4,"[{'screen_name': 'ExchangeTimeX', 'name': 'TimeX.io', 'id': 1177494517869506560, 'id_str': '1177494517869506560', 'indices': [3, 17]}]",[],2021-08-26 21:20:09,Беларусь
1431003463157223425,YuryIvanov8,Yury RODIONOV,"RT @ExchangeTimeX: What to research before investing? 🤓
Evaluating new projects and identifying good potential is crucial for trading succe…",0,True,2,"[{'screen_name': 'ExchangeTimeX', 'name': 'TimeX.io', 'id': 1177494517869506560, 'id_str': '1177494517869506560', 'indices': [3, 17]}]",[],2021-08-26 21:19:47,Беларусь
1431003188363206663,FpsMercs,🔴Live ttv/FpsMercs |,"RT @binance_BNB_BSC: Click on the link to kickstart your crypto portfolio. https://t.co/lezHdppq08 
#Bitcoin    #Crypto  #Ethereum  #Binanc…",0,True,5,"[{'screen_name': 'binance_BNB_BSC', 'name': 'binance_BNB_BSC', 'id': 1202835551751036928, 'id_str': '1202835551751036928', 'indices': [3, 19]}]","[{'text': 'Bitcoin', 'indices': [100, 108]}, {'text': 'Crypto', 'indices': [112, 119]}, {'text': 'Ethereum', 'indices': [121, 130]}]",2021-08-26 21:18:41,"Manchester, NH"
1431003142867488768,Rajabkhn1,Rajabkhn,RT @LovecoinProject: What will be the best preforming cryptocurrency of 2022? #bitcoin #ethereum #dogecoin #lovecoin #cryptocurrencies,0,True,207,"[{'screen_name': 'LovecoinProject', 'name': 'Lovecoin Project', 'id': 1388044935094366209, 'id_str': '1388044935094366209', 'indices': [3, 19]}]","[{'text': 'bitcoin', 'indices': [78, 86]}, {'text': 'ethereum', 'indices': [87, 96]}, {'text': 'dogecoin', 'indices': [97, 106]}, {'text': 'lovecoin', 'indices': [107, 116]}, {'text': 'cryptocurrencies', 'indices': [117, 134]}]",2021-08-26 21:18:30,
1431003002991693832,wwwanpaus,ANPAUS | The Dinosaur Hunter | Streamer | YouTuber,"RT @binance_BNB_BSC: Click on the link to kickstart your crypto portfolio. https://t.co/lezHdppq08 
#Bitcoin    #Crypto  #Ethereum  #Binanc…",0,True,5,"[{'screen_name': 'binance_BNB_BSC', 'name': 'binance_BNB_BSC', 'id': 1202835551751036928, 'id_str': '1202835551751036928', 'indices': [3, 19]}]","[{'text': 'Bitcoin', 'indices': [100, 108]}, {'text': 'Crypto', 'indices': [112, 119]}, {'text': 'Ethereum', 'indices': [121, 130]}]",2021-08-26 21:17:57,"Los Angeles, CA"
1431002996083724288,dave21045622,dave,"RT @cryptonerd85: $QNT
when in doubt, zoom out..
Look at the bigger picture.

#QNT didn't come this far to be a mediocre..
Its here to be t…",0,True,13,"[{'screen_name': 'cryptonerd85', 'name': 'Crypto nerd ⭐', 'id': 933762169526734848, 'id_str': '933762169526734848', 'indices': [3, 16]}]","[{'text': 'QNT', 'indices': [78, 82]}]",2021-08-26 21:17:55,
1431002890760384513,cryptonaut101,Cryptonaut 🪐,"$btc, the new stable coin?? 👀

#bitcoin #cryptocurrencies #invest https://t.co/Uy27S9lfk9",0,False,0,[],"[{'text': 'bitcoin', 'indices': [31, 39]}, {'text': 'cryptocurrencies', 'indices': [40, 57]}, {'text': 'invest', 'indices': [58, 65]}]",2021-08-26 21:17:30,Not financial advice
1431002889456033795,marie_becerro,itsmetintin.🌻,"RT @B055Lady_Elle: Too many tokens being pumped out each day can distort your reality.

Choose wisely. $poodl

✔️out https://t.co/uvZtAJJvo…",0,True,8,"[{'screen_name': 'B055Lady_Elle', 'name': '🇺🇲🇮🇹3ℓℓ3🇵🇹🇪🇺', 'id': 1143332297963237376, 'id_str': '1143332297963237376', 'indices': [3, 17]}]",[],2021-08-26 21:17:30,"Caloocan City, National Capita"
